sku,code,gtin,name,brand,color,model,price,sizes,errors,images,season,made_in,category,feed_name,department,product_id,season_year,color_original,made_in_original,category_original,materials_original,department_original,unit_system_name_original,year,collection,dimensions,collection_original,title,sizes_raw,season_raw,description,size_system,category_item,season_display,sizes_original,vendor_product_id,lens_all_matches,lens_brand_matches,_missing_fields,_has_images,_image_count
3852913,2857NNB WDBR,[],CROP MICRO BOOT,L'AGENCE,denim,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,UNITED STATES,JEANS,loschi,female,,,,,,,DONNA,,2024,,,,,,,CROP MICRO BOOT,,,,,,,,7,false,0
3853183,LHWDS316 BRCN,[],DENIM SHIRT,FRAME,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,TURKEY,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,DENIM SHIRT,,,,,,,,8,false,0
3850073,GT149E FU4LG W0800,[],TIE,DOLCE & GABBANA,bianco,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,BANGLADESH,TIES & BOW TIES,loschi,male,,,,,,,UOMO,,2024,,,,,,,TIE,,,,,,,,7,false,0
3857413,PJTE145C00481 P112,[],T-SHIRT,RABANNE,bianco,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,PORTUGAL,T-SHIRTS & TOPS,loschi,female,,,,,,,DONNA,,2024,,,,,,,T-SHIRT,,,,,,,,7,false,0
3866633,7210AV 24S58 069,[],BARBARA KRUGER SKIRT,ANTONINO VALENTI,nero/bianco,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,SKIRTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,BARBARA KRUGER SKIRT,,,,,,,,8,false,0
3866673,7214AV 24S58 069,[],DADA MAINO DRESS,ANTONINO VALENTI,bianco/nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,DRESS,loschi,female,,,,,,,DONNA,,2024,,,,,,,DADA MAINO DRESS,,,,,,,,8,false,0
3858143,DCDD442 DVTFN 1W00V,[],BELT H.30 VITELLO,VERSACE,bianco/oro,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,BELTS,loschi,female,,,,,,Leather 100%%,DONNA,,2024,,,,,,,BELT H.30 VITELLO,,,,,,,,8,false,0
3870473,K14148 BLACK,[],LEATHER JACKET,DESA,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,JACKETS & PADDED OUTERWEAR,loschi,male,,,,,,,UOMO,,2024,,,,,,,LEATHER JACKET,,,,,,,,8,false,0
3868823,71KB0588S35175 144,[],TROUSERS,DSQUARED2,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,TROUSERS,loschi,male,,,,,,,UOMO,,2024,,,,,,,TROUSERS,,,,,,,,8,false,0
3866513,F2024823 L823 200,[],RIVER ICONIC PUMP,KHAITE,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,PUMPS,loschi,female,,,,,,,DONNA,,2024,,,,,,,RIVER ICONIC PUMP,,,,,,,,7,false,0
3871243,381208 100,[],SWEATER,LAMBERTO LOSANI,bianco,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,JUMPERS,loschi,female,,,,,,,DONNA,,2024,,,,,,,SWEATER,,,,,,,,8,false,0
3871223,381191 901,[],CARDIGAN,LAMBERTO LOSANI,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,CARDIGANS,loschi,female,,,,,,,DONNA,,2024,,,,,,,CARDIGAN,,,,,,,,8,false,0
3871133,351340 763,[],T-SHIRT,LAMBERTO LOSANI,verde,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,T-SHIRTS & TOPS,loschi,female,,,,,,,DONNA,,2024,,,,,,,T-SHIRT,,,,,,,,8,false,0
3870513,K14163 H0RIZ0N,[],LEATHER JACKET,DESA,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,JACKETS & PADDED OUTERWEAR,loschi,male,,,,,,,UOMO,,2024,,,,,,,LEATHER JACKET,,,,,,,,9,false,0
3871263,384119 126,[],CARDIGAN,LAMBERTO LOSANI,bianco,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,CARDIGANS,loschi,female,,,,,,,DONNA,,2024,,,,,,,CARDIGAN,,,,,,,,8,false,0
3870483,K14155* H0RIZ0N,[],LEATHER JACKET,DESA,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,JACKETS & PADDED OUTERWEAR,loschi,male,,,,,,,UOMO,,2024,,,,,,,LEATHER JACKET,,,,,,,,9,false,0
3877063,6102AV 23W68 68,[],DESIRÉ JUMPSUIT,ANTONINO VALENTI,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW23,,JUMPSUITS,loschi,female,,,,,,,DONNA,,2023,,,,,,,DESIRÉ JUMPSUIT,,,,,,,,9,false,0
3884743,EFBP15A0106001 B5013,[],SUIT WITH GILET,TAGLIATORE,(nd),,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,SUITS,loschi,male,,,,,,,UOMO,,2024,,,,,,,SUIT WITH GILET,,,,,,,,9,false,0
3878023,MCC00Z SH007 U901,[],HAT,BALLY,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW23,,HATS,loschi,female,,,,,,,DONNA,,2023,,,,,,,HAT,,,,,,,,8,false,0
3884533,46032D T0RT0RA,[],LEATHER COAT,SALVATORE SANTORO,beige,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,TRENCH & COATS,loschi,female,,,,,,,DONNA,,2024,,,,,,,LEATHER COAT,,,,,,,,8,false,0
3891713,2756PDD/A RYE,[],ALEXIA H-R CROP CIGARETTE JEANS,L'AGENCE,sughero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,JEANS,loschi,female,,,,,,,DONNA,,2024,,,,,,,ALEXIA H/R CROP CIGARETTE JEANS,,,,,,,,8,false,0
3887683,WS24DJA011 S0NATA,[],DENIM JACKET,FRAME,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,JACKETS & PADDED OUTERWEAR,loschi,female,,,,,,,DONNA,,2024,,,,,,,DENIM JACKET,,,,,,,,9,false,0
3884943,JC0RAL1EK A1266,[],JACKET,TAGLIATORE,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,BLAZERS,loschi,female,,,,,,,DONNA,,2024,,,,,,,JACKET,,,,,,,,9,false,0
3885583,PWV0024S24FAB0 01    1001,[],LOGO TOP,PALM ANGELS,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,T-SHIRTS & TOPS,loschi,female,,,,,,,DONNA,,2024,,,,,,,LOGO TOP,,,,,,,,7,false,0
3891893,D4440603GXV 10601,[],SKIRT,ERMANNO SCERVINO,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,SKIRTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,SKIRT,,,,,,,,8,false,0
3885133,JC0RAL1EK EX840,[],JACKET,TAGLIATORE,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,BLAZERS,loschi,female,,,,,,,DONNA,,2024,,,,,,,JACKET,,,,,,,,9,false,0
3887813,8566G29 3212 W3212,[],CARLY JEANS,PAIGE,beige,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,CHINA,JEANS,loschi,female,,,,,,,DONNA,,2024,,,,,,,CARLY JEANS,,,,,,,,7,false,0
3894673,52S290 L6575 001,[],SHIRT,GLANSHIRT,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,SHIRTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,SHIRT,,,,,,,,9,false,0
3894783,853009 ZG480 Z0015,[],KIMONO,ZANONE,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,SHIRTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,KIMONO,,,,,,,,8,false,0
3894793,853009 ZG480 Z2476,[],KIMONO,ZANONE,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,SHIRTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,KIMONO,,,,,,,,9,false,0
3896793,180059 P4053J 07,[],SHIRT,FINAMORE,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],SS24,ITALY,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,SHIRT,,,,,,,,8,false,0
3898924,F4CW4T FUZC3 N0000,[],SKIRT,DOLCE & GABBANA,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,SKIRTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,SKIRT,,,,,,,,7,false,0
3898974,F6JKTT FUBCI N0000,[],DRESS,DOLCE & GABBANA,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,DRESS,loschi,female,,,,,,,DONNA,,2024,,,,,,,DRESS,,,,,,,,7,false,0
3899984,MP3A0005 AP222 N0000,[],BELT LOGO LEATHER,ETRO,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,BELTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,BELT LOGO LEATHER,,,,,,,,7,false,0
3903604,JC0RAL1EK  009 N1017,[],DOUBLE BREASTED BLAZER,TAGLIATORE,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,BLAZERS,loschi,female,,,,,,,DONNA,,2024,,,,,,,DOUBLE BREASTED BLAZER,,,,,,,,8,false,0
3906463,1324DJK005561A 8949,[],CROPPED DENIM JACKET,VICTORIA BECKHAM,denim,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,JACKETS & PADDED OUTERWEAR,loschi,female,,,,,,,DONNA,,2024,,,,,,,CROPPED DENIM JACKET,,,,,,,,7,false,0
3903384,F6XW2T HLMQQ N0000,[],DRESS,DOLCE & GABBANA,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],SS24,,DRESS,loschi,female,,,,,,,DONNA,,2024,,,,,,,DRESS,,,,,,,,8,false,0
3910634,CH0186HAB3H01H 02FK,[],PHELTON SHIRT,MARANT,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,TUNISIA,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,PHELTON SHIRT,,,,,,,,7,false,0
3917223,J11UU0130P6959 049,[],NECKLACE,JIL SANDER,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,NECKLACES,loschi,female,,,,,,,DONNA,,2024,,,,,,,NECKLACE,,,,,,,,9,false,0
3920454,729924 SILVER 70,[],BROOCH,MAGDA BUTRYM,argento,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,MORE ACCESSORIES,loschi,female,,,,,,,DONNA,,2024,,,,,,,BROOCH,,,,,,,,8,false,0
3920384,101924 BLACK 80,[],DRESS,MAGDA BUTRYM,nero,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,POLAND,DRESS,loschi,female,,,,,,,DONNA,,2024,,,,,,,DRESS,,,,,,,,7,false,0
3917943,247WKE23  L070 002,[],CALF BELT,THE ATTICO,argento,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,BELTS,loschi,female,,,,,,,DONNA,,2024,,,,,,,CALF BELT,,,,,,,,7,false,0
3920504,24DRS279D10 FUS1,[],ZINNIA PINK DRESS,AZ FACTORY,rosa,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,BULGARIA,DRESS,loschi,female,,,,,,,DONNA,,2024,,,,,,,ZINNIA PINK DRESS,,,,,,,,7,false,0
3921314,5XFA00 G6041 820,[],SHIRT,GLANSHIRT,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ALBANIA,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,SHIRT,,,,,,,,8,false,0
3921374,63M045 M1163 900,[],PARKA JACKET,MONTEDORO,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,JACKETS & PADDED OUTERWEAR,loschi,male,,,,,,,UOMO,,2024,,,,,,,PARKA JACKET,,,,,,,,9,false,0
3921224,10S196 4575A 820,[],TROUSER,INCOTEX,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""}]",[],FW24,ITALY,TROUSERS,loschi,male,,,,,,,UOMO,,2024,,,,,,,TROUSER,,,,,,,,8,false,0
3921344,5XFA00 G6045 600,[],SHIRT,GLANSHIRT,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,SHIRT,,,,,,,,9,false,0
3921324,5XFA00 G6043 800,[],SHIRT,GLANSHIRT,,,0,[],"[{""error"":""empty_field"",""field"":""images""},{""error"":""missing_field"",""field"":""model""},{""error"":""missing_field"",""field"":""color""},{""error"":""missing_field"",""field"":""materials_original""},{""error"":""missing_field"",""field"":""collection""},{""error"":""empty_field"",""field"":""additional_info""},{""error"":""empty_field"",""field"":""gtin""},{""error"":""missing_field"",""field"":""dimensions""},{""error"":""missing_field"",""field"":""made_in""}]",[],FW24,,SHIRTS,loschi,male,,,,,,,UOMO,,2024,,,,,,,SHIRT,,,,,,,,9,false,0
